n,pts_time,fps,frame_idx
343,342.0,25.0,8550.0
344,343.0,25.0,8575.0
345,344.0,25.0,8600.0
346,345.0,25.0,8625.0
347,346.0,25.0,8650.0
348,347.0,25.0,8675.0
349,348.0,25.0,8700.0
350,349.0,25.0,8725.0
351,350.0,25.0,8750.0
352,351.0,25.0,8775.0
353,352.0,25.0,8800.0
354,353.0,25.0,8825.0
355,354.0,25.0,8850.0
356,355.0,25.0,8875.0
357,356.0,25.0,8900.0
358,357.0,25.0,8925.0
359,358.0,25.0,8950.0
360,359.0,25.0,8975.0
361,360.0,25.0,9000.0
362,361.0,25.0,9025.0
363,362.0,25.0,9050.0
364,363.0,25.0,9075.0
365,364.0,25.0,9100.0
366,365.0,25.0,9125.0
367,366.0,25.0,9150.0
368,367.0,25.0,9175.0
369,368.0,25.0,9200.0
370,369.0,25.0,9225.0
371,370.0,25.0,9250.0
372,371.0,25.0,9275.0
373,372.0,25.0,9300.0
374,373.0,25.0,9325.0
375,374.0,25.0,9350.0
376,375.0,25.0,9375.0
377,376.0,25.0,9400.0
378,377.0,25.0,9425.0
379,378.0,25.0,9450.0
380,379.0,25.0,9475.0
381,380.0,25.0,9500.0
382,381.0,25.0,9525.0
383,382.0,25.0,9550.0
384,383.0,25.0,9575.0
385,384.0,25.0,9600.0
386,385.0,25.0,9625.0
387,386.0,25.0,9650.0
388,387.0,25.0,9675.0
389,388.0,25.0,9700.0
390,389.0,25.0,9725.0
391,390.0,25.0,9750.0
392,391.0,25.0,9775.0
393,392.0,25.0,9800.0
394,393.0,25.0,9825.0
395,394.0,25.0,9850.0
396,395.0,25.0,9875.0
397,396.0,25.0,9900.0
398,397.0,25.0,9925.0
399,398.0,25.0,9950.0
400,399.0,25.0,9975.0
401,400.0,25.0,10000.0
402,401.0,25.0,10025.0
403,402.0,25.0,10050.0
404,403.0,25.0,10075.0
405,404.0,25.0,10100.0
406,405.0,25.0,10125.0
407,406.0,25.0,10150.0
408,407.0,25.0,10175.0
409,408.0,25.0,10200.0
410,409.0,25.0,10225.0
411,410.0,25.0,10250.0
412,411.0,25.0,10275.0
413,412.0,25.0,10300.0
414,413.0,25.0,10325.0
415,414.0,25.0,10350.0
416,415.0,25.0,10375.0
417,416.0,25.0,10400.0
418,417.0,25.0,10425.0
419,418.0,25.0,10450.0
420,419.0,25.0,10475.0
421,420.0,25.0,10500.0
422,421.0,25.0,10525.0
423,422.0,25.0,10550.0
424,423.0,25.0,10575.0
425,424.0,25.0,10600.0
426,425.0,25.0,10625.0
427,426.0,25.0,10650.0
428,427.0,25.0,10675.0
429,428.0,25.0,10700.0
430,429.0,25.0,10725.0
431,430.0,25.0,10750.0
432,431.0,25.0,10775.0
433,432.0,25.0,10800.0
434,433.0,25.0,10825.0
435,434.0,25.0,10850.0
436,435.0,25.0,10875.0
437,436.0,25.0,10900.0
438,437.0,25.0,10925.0
439,438.0,25.0,10950.0
440,439.0,25.0,10975.0
441,440.0,25.0,11000.0
442,441.0,25.0,11025.0
443,442.0,25.0,11050.0
444,443.0,25.0,11075.0
445,444.0,25.0,11100.0
446,445.0,25.0,11125.0
447,446.0,25.0,11150.0
448,447.0,25.0,11175.0
449,448.0,25.0,11200.0
450,449.0,25.0,11225.0
451,450.0,25.0,11250.0
452,451.0,25.0,11275.0
453,452.0,25.0,11300.0
454,453.0,25.0,11325.0
455,454.0,25.0,11350.0
456,455.0,25.0,11375.0
457,456.0,25.0,11400.0
458,457.0,25.0,11425.0
459,458.0,25.0,11450.0
460,459.0,25.0,11475.0
461,460.0,25.0,11500.0
462,461.0,25.0,11525.0
463,462.0,25.0,11550.0
464,463.0,25.0,11575.0
465,464.0,25.0,11600.0
466,465.0,25.0,11625.0
467,466.0,25.0,11650.0
468,467.0,25.0,11675.0
469,468.0,25.0,11700.0
470,469.0,25.0,11725.0
471,470.0,25.0,11750.0
472,471.0,25.0,11775.0
473,472.0,25.0,11800.0
474,473.0,25.0,11825.0
475,474.0,25.0,11850.0
476,475.0,25.0,11875.0
477,476.0,25.0,11900.0
478,477.0,25.0,11925.0
479,478.0,25.0,11950.0
480,479.0,25.0,11975.0
481,480.0,25.0,12000.0
482,481.0,25.0,12025.0
483,482.0,25.0,12050.0
484,483.0,25.0,12075.0
485,484.0,25.0,12100.0
486,485.0,25.0,12125.0
487,486.0,25.0,12150.0
488,487.0,25.0,12175.0
489,488.0,25.0,12200.0
490,489.0,25.0,12225.0
491,490.0,25.0,12250.0
492,491.0,25.0,12275.0
493,492.0,25.0,12300.0
494,493.0,25.0,12325.0
495,494.0,25.0,12350.0
496,495.0,25.0,12375.0
497,496.0,25.0,12400.0
498,497.0,25.0,12425.0
499,498.0,25.0,12450.0
500,499.0,25.0,12475.0
501,500.0,25.0,12500.0
502,501.0,25.0,12525.0
503,502.0,25.0,12550.0
504,503.0,25.0,12575.0
505,504.0,25.0,12600.0
506,505.0,25.0,12625.0
507,506.0,25.0,12650.0
508,507.0,25.0,12675.0
509,508.0,25.0,12700.0
510,509.0,25.0,12725.0
511,510.0,25.0,12750.0
512,511.0,25.0,12775.0
513,512.0,25.0,12800.0
514,513.0,25.0,12825.0
515,514.0,25.0,12850.0
516,515.0,25.0,12875.0
517,516.0,25.0,12900.0
518,517.0,25.0,12925.0
519,518.0,25.0,12950.0
520,519.0,25.0,12975.0
521,520.0,25.0,13000.0
522,521.0,25.0,13025.0
523,522.0,25.0,13050.0
524,523.0,25.0,13075.0
525,524.0,25.0,13100.0
526,525.0,25.0,13125.0
527,526.0,25.0,13150.0
528,527.0,25.0,13175.0
529,528.0,25.0,13200.0
530,529.0,25.0,13225.0
531,530.0,25.0,13250.0
532,531.0,25.0,13275.0
533,532.0,25.0,13300.0
534,533.0,25.0,13325.0
535,534.0,25.0,13350.0
536,535.0,25.0,13375.0
537,536.0,25.0,13400.0
538,537.0,25.0,13425.0
539,538.0,25.0,13450.0
540,539.0,25.0,13475.0
541,540.0,25.0,13500.0
542,541.0,25.0,13525.0
543,542.0,25.0,13550.0
544,543.0,25.0,13575.0
545,544.0,25.0,13600.0
546,545.0,25.0,13625.0
547,546.0,25.0,13650.0
548,547.0,25.0,13675.0
549,548.0,25.0,13700.0
550,549.0,25.0,13725.0
551,550.0,25.0,13750.0
552,551.0,25.0,13775.0
553,552.0,25.0,13800.0
554,553.0,25.0,13825.0
555,554.0,25.0,13850.0
556,555.0,25.0,13875.0
557,556.0,25.0,13900.0
558,557.0,25.0,13925.0
559,558.0,25.0,13950.0
560,559.0,25.0,13975.0
561,560.0,25.0,14000.0
562,561.0,25.0,14025.0
563,562.0,25.0,14050.0
564,563.0,25.0,14075.0
565,564.0,25.0,14100.0
566,565.0,25.0,14125.0
567,566.0,25.0,14150.0
568,567.0,25.0,14175.0
569,568.0,25.0,14200.0
570,569.0,25.0,14225.0
571,570.0,25.0,14250.0
572,571.0,25.0,14275.0
573,572.0,25.0,14300.0
574,573.0,25.0,14325.0
575,574.0,25.0,14350.0
576,575.0,25.0,14375.0
577,576.0,25.0,14400.0
578,577.0,25.0,14425.0
579,578.0,25.0,14450.0
580,579.0,25.0,14475.0
581,580.0,25.0,14500.0
582,581.0,25.0,14525.0
583,582.0,25.0,14550.0
584,583.0,25.0,14575.0
585,584.0,25.0,14600.0
