n,pts_time,fps,frame_idx
581,581.0,25.0,14526.0
582,582.0,25.0,14551.0
583,583.0,25.0,14576.0
584,584.0,25.0,14601.0
585,585.0,25.0,14626.0
586,586.0,25.0,14651.0
587,587.0,25.0,14676.0
588,588.0,25.0,14701.0
589,589.0,25.0,14726.0
590,590.0,25.0,14751.0
591,591.0,25.0,14776.0
592,592.0,25.0,14801.0
593,593.0,25.0,14826.0
594,594.0,25.0,14851.0
595,595.0,25.0,14876.0
596,596.0,25.0,14901.0
597,597.0,25.0,14926.0
598,598.0,25.0,14951.0
599,599.0,25.0,14976.0
600,600.0,25.0,15001.0
601,601.0,25.0,15026.0
602,602.0,25.0,15051.0
603,603.0,25.0,15076.0
604,604.0,25.0,15101.0
605,605.0,25.0,15126.0
606,606.0,25.0,15151.0
607,607.0,25.0,15176.0
608,608.0,25.0,15201.0
609,609.0,25.0,15226.0
610,610.0,25.0,15251.0
611,611.0,25.0,15276.0
612,612.0,25.0,15301.0
613,613.0,25.0,15326.0
614,614.0,25.0,15351.0
615,615.0,25.0,15376.0
616,616.0,25.0,15401.0
617,617.0,25.0,15426.0
618,618.0,25.0,15451.0
619,619.0,25.0,15476.0
620,620.0,25.0,15501.0
621,621.0,25.0,15526.0
622,622.0,25.0,15551.0
623,623.0,25.0,15576.0
624,624.0,25.0,15601.0
625,625.0,25.0,15626.0
626,626.0,25.0,15651.0
627,627.0,25.0,15676.0
628,628.0,25.0,15701.0
629,629.0,25.0,15726.0
630,630.0,25.0,15751.0
631,631.0,25.0,15776.0
632,632.0,25.0,15801.0
633,633.0,25.0,15826.0
634,634.0,25.0,15851.0
635,635.0,25.0,15876.0
636,636.0,25.0,15901.0
637,637.0,25.0,15926.0
638,638.0,25.0,15951.0
639,639.0,25.0,15976.0
640,640.0,25.0,16001.0
641,641.0,25.0,16026.0
642,642.0,25.0,16051.0
643,643.0,25.0,16076.0
644,644.0,25.0,16101.0
645,645.0,25.0,16126.0
646,646.0,25.0,16151.0
647,647.0,25.0,16176.0
648,648.0,25.0,16201.0
649,649.0,25.0,16226.0
650,650.0,25.0,16251.0
651,651.0,25.0,16276.0
652,652.0,25.0,16301.0
653,653.0,25.0,16326.0
654,654.0,25.0,16351.0
655,655.0,25.0,16376.0
656,656.0,25.0,16401.0
657,657.0,25.0,16426.0
658,658.0,25.0,16451.0
659,659.0,25.0,16476.0
660,660.0,25.0,16501.0
661,661.0,25.0,16526.0
662,662.0,25.0,16551.0
663,663.0,25.0,16576.0
664,664.0,25.0,16601.0
665,665.0,25.0,16626.0
666,666.0,25.0,16651.0
667,667.0,25.0,16676.0
668,668.0,25.0,16701.0
669,669.0,25.0,16726.0
670,670.0,25.0,16751.0
671,671.0,25.0,16776.0
672,672.0,25.0,16801.0
673,673.0,25.0,16826.0
674,674.0,25.0,16851.0
675,675.0,25.0,16876.0
676,676.0,25.0,16901.0
677,677.0,25.0,16926.0
678,678.0,25.0,16951.0
679,679.0,25.0,16976.0
680,680.0,25.0,17001.0
681,681.0,25.0,17026.0
682,682.0,25.0,17051.0
683,683.0,25.0,17076.0
684,684.0,25.0,17101.0
685,685.0,25.0,17126.0
686,686.0,25.0,17151.0
687,687.0,25.0,17176.0
688,688.0,25.0,17201.0
689,689.0,25.0,17226.0
690,690.0,25.0,17251.0
691,691.0,25.0,17276.0
692,692.0,25.0,17301.0
693,693.0,25.0,17326.0
694,694.0,25.0,17351.0
695,695.0,25.0,17376.0
696,696.0,25.0,17401.0
697,697.0,25.0,17426.0
698,698.0,25.0,17451.0
699,699.0,25.0,17476.0
700,700.0,25.0,17501.0
701,701.0,25.0,17526.0
702,702.0,25.0,17551.0
703,703.0,25.0,17576.0
704,704.0,25.0,17601.0
705,705.0,25.0,17626.0
706,706.0,25.0,17651.0
707,707.0,25.0,17676.0
708,708.0,25.0,17701.0
709,709.0,25.0,17726.0
710,710.0,25.0,17751.0
711,711.0,25.0,17776.0
712,712.0,25.0,17801.0
713,713.0,25.0,17826.0
714,714.0,25.0,17851.0
715,715.0,25.0,17876.0
716,716.0,25.0,17901.0
717,717.0,25.0,17926.0
718,718.0,25.0,17951.0
719,719.0,25.0,17976.0
720,720.0,25.0,18001.0
721,721.0,25.0,18026.0
722,722.0,25.0,18051.0
723,723.0,25.0,18076.0
724,724.0,25.0,18101.0
725,725.0,25.0,18126.0
726,726.0,25.0,18151.0
727,727.0,25.0,18176.0
728,728.0,25.0,18201.0
729,729.0,25.0,18226.0
730,730.0,25.0,18251.0
731,731.0,25.0,18276.0
732,732.0,25.0,18301.0
733,733.0,25.0,18326.0
734,734.0,25.0,18351.0
735,735.0,25.0,18376.0
736,736.0,25.0,18401.0
737,737.0,25.0,18426.0
738,738.0,25.0,18451.0
739,739.0,25.0,18476.0
740,740.0,25.0,18501.0
741,741.0,25.0,18526.0
742,742.0,25.0,18551.0
743,743.0,25.0,18576.0
744,744.0,25.0,18601.0
745,745.0,25.0,18626.0
746,746.0,25.0,18651.0
747,747.0,25.0,18676.0
748,748.0,25.0,18701.0
749,749.0,25.0,18726.0
750,750.0,25.0,18751.0
751,751.0,25.0,18776.0
752,752.0,25.0,18801.0
753,753.0,25.0,18826.0
754,754.0,25.0,18851.0
755,755.0,25.0,18876.0
756,756.0,25.0,18901.0
757,757.0,25.0,18926.0
758,758.0,25.0,18951.0
759,759.0,25.0,18976.0
760,760.0,25.0,19001.0
761,761.0,25.0,19026.0
762,762.0,25.0,19051.0
763,763.0,25.0,19076.0
764,764.0,25.0,19101.0
765,765.0,25.0,19126.0
766,766.0,25.0,19151.0
767,767.0,25.0,19176.0
768,768.0,25.0,19201.0
769,769.0,25.0,19226.0
770,770.0,25.0,19251.0
771,771.0,25.0,19276.0
772,772.0,25.0,19301.0
773,773.0,25.0,19326.0
774,774.0,25.0,19351.0
775,775.0,25.0,19376.0
776,776.0,25.0,19401.0
777,777.0,25.0,19426.0
778,778.0,25.0,19451.0
779,779.0,25.0,19476.0
780,780.0,25.0,19501.0
781,781.0,25.0,19526.0
782,782.0,25.0,19551.0
783,783.0,25.0,19576.0
784,784.0,25.0,19601.0
785,785.0,25.0,19626.0
786,786.0,25.0,19651.0
787,787.0,25.0,19676.0
788,788.0,25.0,19701.0
789,789.0,25.0,19726.0
790,790.0,25.0,19751.0
791,791.0,25.0,19776.0
792,792.0,25.0,19801.0
793,793.0,25.0,19826.0
794,794.0,25.0,19851.0
795,795.0,25.0,19876.0
796,796.0,25.0,19901.0
797,797.0,25.0,19926.0
798,798.0,25.0,19951.0
799,799.0,25.0,19976.0
800,800.0,25.0,20001.0
801,801.0,25.0,20026.0
802,802.0,25.0,20051.0
803,803.0,25.0,20076.0
804,804.0,25.0,20101.0
805,805.0,25.0,20126.0
806,806.0,25.0,20151.0
807,807.0,25.0,20176.0
808,808.0,25.0,20201.0
809,809.0,25.0,20226.0
810,810.0,25.0,20251.0
811,811.0,25.0,20276.0
812,812.0,25.0,20301.0
813,813.0,25.0,20326.0
814,814.0,25.0,20351.0
815,815.0,25.0,20376.0
816,816.0,25.0,20401.0
817,817.0,25.0,20426.0
818,818.0,25.0,20451.0
819,819.0,25.0,20476.0
820,820.0,25.0,20501.0
821,821.0,25.0,20526.0
822,822.0,25.0,20551.0
823,823.0,25.0,20576.0
824,824.0,25.0,20601.0
825,825.0,25.0,20626.0
826,826.0,25.0,20651.0
827,827.0,25.0,20676.0
828,828.0,25.0,20701.0
829,829.0,25.0,20726.0
830,830.0,25.0,20751.0
831,831.0,25.0,20776.0
832,832.0,25.0,20801.0
833,833.0,25.0,20826.0
834,834.0,25.0,20851.0
835,835.0,25.0,20876.0
836,836.0,25.0,20901.0
837,837.0,25.0,20926.0
838,838.0,25.0,20951.0
839,839.0,25.0,20976.0
840,840.0,25.0,21001.0
841,841.0,25.0,21026.0
842,842.0,25.0,21051.0
843,843.0,25.0,21076.0
844,844.0,25.0,21101.0
845,845.0,25.0,21126.0
846,846.0,25.0,21151.0
847,847.0,25.0,21176.0
848,848.0,25.0,21201.0
849,849.0,25.0,21226.0
850,850.0,25.0,21251.0
851,851.0,25.0,21276.0
852,852.0,25.0,21301.0
853,853.0,25.0,21326.0
854,854.0,25.0,21351.0
855,855.0,25.0,21376.0
856,856.0,25.0,21401.0
857,857.0,25.0,21426.0
858,858.0,25.0,21451.0
859,859.0,25.0,21476.0
860,860.0,25.0,21501.0
861,861.0,25.0,21526.0
862,862.0,25.0,21551.0
863,863.0,25.0,21576.0
864,864.0,25.0,21601.0
865,865.0,25.0,21626.0
866,866.0,25.0,21651.0
867,867.0,25.0,21676.0
868,868.0,25.0,21701.0
869,869.0,25.0,21726.0
870,870.0,25.0,21751.0
871,871.0,25.0,21776.0
872,872.0,25.0,21801.0
873,873.0,25.0,21826.0
874,874.0,25.0,21851.0
875,875.0,25.0,21876.0
876,876.0,25.0,21901.0
877,877.0,25.0,21926.0
878,878.0,25.0,21951.0
879,879.0,25.0,21976.0
880,880.0,25.0,22001.0
881,881.0,25.0,22026.0
882,882.0,25.0,22051.0
883,883.0,25.0,22076.0
884,884.0,25.0,22101.0
885,885.0,25.0,22126.0
886,886.0,25.0,22151.0
887,887.0,25.0,22176.0
888,888.0,25.0,22201.0
889,889.0,25.0,22226.0
890,890.0,25.0,22251.0
891,891.0,25.0,22276.0
892,892.0,25.0,22301.0
893,893.0,25.0,22326.0
894,894.0,25.0,22351.0
895,895.0,25.0,22376.0
896,896.0,25.0,22401.0
897,897.0,25.0,22426.0
898,898.0,25.0,22451.0
899,899.0,25.0,22476.0
900,900.0,25.0,22501.0
901,901.0,25.0,22526.0
902,902.0,25.0,22551.0
903,903.0,25.0,22576.0
904,904.0,25.0,22601.0
905,905.0,25.0,22626.0
906,906.0,25.0,22651.0
907,907.0,25.0,22676.0
908,908.0,25.0,22701.0
909,909.0,25.0,22726.0
910,910.0,25.0,22751.0
911,911.0,25.0,22776.0
912,912.0,25.0,22801.0
913,913.0,25.0,22826.0
914,914.0,25.0,22851.0
915,915.0,25.0,22876.0
916,916.0,25.0,22901.0
917,917.0,25.0,22926.0
918,918.0,25.0,22951.0
919,919.0,25.0,22976.0
920,920.0,25.0,23001.0
921,921.0,25.0,23026.0
922,922.0,25.0,23051.0
923,923.0,25.0,23076.0
924,924.0,25.0,23101.0
925,925.0,25.0,23126.0
926,926.0,25.0,23151.0
927,927.0,25.0,23176.0
928,928.0,25.0,23201.0
929,929.0,25.0,23226.0
930,930.0,25.0,23251.0
931,931.0,25.0,23276.0
932,932.0,25.0,23301.0
