n,pts_time,fps,frame_idx
574,573.0,25.0,14325
575,574.0,25.0,14350
576,575.0,25.0,14375
577,576.0,25.0,14400
578,577.0,25.0,14425
579,578.0,25.0,14450
580,579.0,25.0,14475
581,580.0,25.0,14500
582,581.0,25.0,14525
583,582.0,25.0,14550
584,583.0,25.0,14575
585,584.0,25.0,14600
586,585.0,25.0,14625
587,586.0,25.0,14650
588,587.0,25.0,14675
589,588.0,25.0,14700
590,589.0,25.0,14725
591,590.0,25.0,14750
592,591.0,25.0,14775
593,592.0,25.0,14800
594,593.0,25.0,14825
595,594.0,25.0,14850
596,595.0,25.0,14875
597,596.0,25.0,14900
598,597.0,25.0,14925
599,598.0,25.0,14950
600,599.0,25.0,14975
601,600.0,25.0,15000
602,601.0,25.0,15025
603,602.0,25.0,15050
604,603.0,25.0,15075
605,604.0,25.0,15100
606,605.0,25.0,15125
607,606.0,25.0,15150
608,607.0,25.0,15175
609,608.0,25.0,15200
610,609.0,25.0,15225
611,610.0,25.0,15250
612,611.0,25.0,15275
613,612.0,25.0,15300
614,613.0,25.0,15325
615,614.0,25.0,15350
616,615.0,25.0,15375
617,616.0,25.0,15400
618,617.0,25.0,15425
619,618.0,25.0,15450
620,619.0,25.0,15475
621,620.0,25.0,15500
622,621.0,25.0,15525
623,622.0,25.0,15550
624,623.0,25.0,15575
625,624.0,25.0,15600
626,625.0,25.0,15625
627,626.0,25.0,15650
628,627.0,25.0,15675
629,628.0,25.0,15700
630,629.0,25.0,15725
631,630.0,25.0,15750
632,631.0,25.0,15775
633,632.0,25.0,15800
634,633.0,25.0,15825
635,634.0,25.0,15850
636,635.0,25.0,15875
637,636.0,25.0,15900
638,637.0,25.0,15925
639,638.0,25.0,15950
640,639.0,25.0,15975
641,640.0,25.0,16000
642,641.0,25.0,16025
643,642.0,25.0,16050
644,643.0,25.0,16075
645,644.0,25.0,16100
646,645.0,25.0,16125
647,646.0,25.0,16150
648,647.0,25.0,16175
649,648.0,25.0,16200
650,649.0,25.0,16225
651,650.0,25.0,16250
652,651.0,25.0,16275
653,652.0,25.0,16300
654,653.0,25.0,16325
655,654.0,25.0,16350
656,655.0,25.0,16375
657,656.0,25.0,16400
658,657.0,25.0,16425
659,658.0,25.0,16450
660,659.0,25.0,16475
661,660.0,25.0,16500
662,661.0,25.0,16525
663,662.0,25.0,16550
664,663.0,25.0,16575
665,664.0,25.0,16600
666,665.0,25.0,16625
667,666.0,25.0,16650
668,667.0,25.0,16675
669,668.0,25.0,16700
670,669.0,25.0,16725
671,670.0,25.0,16750
672,671.0,25.0,16775
673,672.0,25.0,16800
674,673.0,25.0,16825
675,674.0,25.0,16850
676,675.0,25.0,16875
677,676.0,25.0,16900
678,677.0,25.0,16925
679,678.0,25.0,16950
680,679.0,25.0,16975
681,680.0,25.0,17000
682,681.0,25.0,17025
683,682.0,25.0,17050
684,683.0,25.0,17075
685,684.0,25.0,17100
686,685.0,25.0,17125
687,686.0,25.0,17150
688,687.0,25.0,17175
689,688.0,25.0,17200
690,689.0,25.0,17225
691,690.0,25.0,17250
692,691.0,25.0,17275
693,692.0,25.0,17300
694,693.0,25.0,17325
695,694.0,25.0,17350
696,695.0,25.0,17375
697,696.0,25.0,17400
698,697.0,25.0,17425
699,698.0,25.0,17450
700,699.0,25.0,17475
701,700.0,25.0,17500
702,701.0,25.0,17525
703,702.0,25.0,17550
704,703.0,25.0,17575
705,704.0,25.0,17600
706,705.0,25.0,17625
707,706.0,25.0,17650
708,707.0,25.0,17675
709,708.0,25.0,17700
710,709.0,25.0,17725
711,710.0,25.0,17750
712,711.0,25.0,17775
713,712.0,25.0,17800
714,713.0,25.0,17825
715,714.0,25.0,17850
716,715.0,25.0,17875
717,716.0,25.0,17900
718,717.0,25.0,17925
719,718.0,25.0,17950
720,719.0,25.0,17975
721,720.0,25.0,18000
722,721.0,25.0,18025
723,722.0,25.0,18050
724,723.0,25.0,18075
725,724.0,25.0,18100
726,725.0,25.0,18125
727,726.0,25.0,18150
728,727.0,25.0,18175
729,728.0,25.0,18200
730,729.0,25.0,18225
731,730.0,25.0,18250
732,731.0,25.0,18275
733,732.0,25.0,18300
734,733.0,25.0,18325
735,734.0,25.0,18350
736,735.0,25.0,18375
737,736.0,25.0,18400
738,737.0,25.0,18425
739,738.0,25.0,18450
740,739.0,25.0,18475
741,740.0,25.0,18500
742,741.0,25.0,18525
743,742.0,25.0,18550
744,743.0,25.0,18575
745,744.0,25.0,18600
746,745.0,25.0,18625
747,746.0,25.0,18650
748,747.0,25.0,18675
749,748.0,25.0,18700
750,749.0,25.0,18725
751,750.0,25.0,18750
752,751.0,25.0,18775
753,752.0,25.0,18800
754,753.0,25.0,18825
755,754.0,25.0,18850
756,755.0,25.0,18875
757,756.0,25.0,18900
758,757.0,25.0,18925
759,758.0,25.0,18950
760,759.0,25.0,18975
761,760.0,25.0,19000
762,761.0,25.0,19025
763,762.0,25.0,19050
764,763.0,25.0,19075
765,764.0,25.0,19100
766,765.0,25.0,19125
767,766.0,25.0,19150
768,767.0,25.0,19175
769,768.0,25.0,19200
770,769.0,25.0,19225
771,770.0,25.0,19250
772,771.0,25.0,19275
773,772.0,25.0,19300
774,773.0,25.0,19325
775,774.0,25.0,19350
776,775.0,25.0,19375
777,776.0,25.0,19400
778,777.0,25.0,19425
779,778.0,25.0,19450
780,779.0,25.0,19475
781,780.0,25.0,19500
782,781.0,25.0,19525
783,782.0,25.0,19550
784,783.0,25.0,19575
785,784.0,25.0,19600
786,785.0,25.0,19625
787,786.0,25.0,19650
788,787.0,25.0,19675
789,788.0,25.0,19700
790,789.0,25.0,19725
791,790.0,25.0,19750
792,791.0,25.0,19775
793,792.0,25.0,19800
794,793.0,25.0,19825
795,794.0,25.0,19850
796,795.0,25.0,19875
797,796.0,25.0,19900
798,797.0,25.0,19925
799,798.0,25.0,19950
800,799.0,25.0,19975
801,800.0,25.0,20000
802,801.0,25.0,20025
803,802.0,25.0,20050
804,803.0,25.0,20075
805,804.0,25.0,20100
806,805.0,25.0,20125
807,806.0,25.0,20150
808,807.0,25.0,20175
809,808.0,25.0,20200
810,809.0,25.0,20225
811,810.0,25.0,20250
812,811.0,25.0,20275
813,812.0,25.0,20300
814,813.0,25.0,20325
815,814.0,25.0,20350
816,815.0,25.0,20375
817,816.0,25.0,20400
818,817.0,25.0,20425
819,818.0,25.0,20450
820,819.0,25.0,20475
821,820.0,25.0,20500
822,821.0,25.0,20525
823,822.0,25.0,20550
824,823.0,25.0,20575
825,824.0,25.0,20600
826,825.0,25.0,20625
827,826.0,25.0,20650
828,827.0,25.0,20675
829,828.0,25.0,20700
830,829.0,25.0,20725
831,830.0,25.0,20750
832,831.0,25.0,20775
833,832.0,25.0,20800
834,833.0,25.0,20825
835,834.0,25.0,20850
836,835.0,25.0,20875
837,836.0,25.0,20900
838,837.0,25.0,20925
839,838.0,25.0,20950
840,839.0,25.0,20975
841,840.0,25.0,21000
842,841.0,25.0,21025
843,842.0,25.0,21050
844,843.0,25.0,21075
845,844.0,25.0,21100
846,845.0,25.0,21125
847,846.0,25.0,21150
848,847.0,25.0,21175
849,848.0,25.0,21200
850,849.0,25.0,21225
851,850.0,25.0,21250
852,851.0,25.0,21275
853,852.0,25.0,21300
854,853.0,25.0,21325
855,854.0,25.0,21350
856,855.0,25.0,21375
857,856.0,25.0,21400
858,857.0,25.0,21425
859,858.0,25.0,21450
860,859.0,25.0,21475
861,860.0,25.0,21500
