n,pts_time,fps,frame_idx
211,211.0,30.0,6331.0
212,212.0,30.0,6361.0
213,213.0,30.0,6391.0
214,214.0,30.0,6421.0
215,215.0,30.0,6451.0
216,216.0,30.0,6481.0
217,217.0,30.0,6511.0
218,218.0,30.0,6541.0
219,219.0,30.0,6571.0
220,220.0,30.0,6601.0
221,221.0,30.0,6631.0
222,222.0,30.0,6661.0
223,223.0,30.0,6691.0
224,224.0,30.0,6721.0
225,225.0,30.0,6751.0
226,226.0,30.0,6781.0
227,227.0,30.0,6811.0
228,228.0,30.0,6841.0
229,229.0,30.0,6871.0
230,230.0,30.0,6901.0
231,231.0,30.0,6931.0
232,232.0,30.0,6961.0
233,233.0,30.0,6991.0
234,234.0,30.0,7021.0
235,235.0,30.0,7051.0
236,236.0,30.0,7081.0
237,237.0,30.0,7111.0
238,238.0,30.0,7141.0
239,239.0,30.0,7171.0
240,240.0,30.0,7201.0
241,241.0,30.0,7231.0
242,242.0,30.0,7261.0
243,243.0,30.0,7291.0
244,244.0,30.0,7321.0
245,245.0,30.0,7351.0
246,246.0,30.0,7381.0
247,247.0,30.0,7411.0
248,248.0,30.0,7441.0
249,249.0,30.0,7471.0
250,250.0,30.0,7501.0
251,251.0,30.0,7531.0
252,252.0,30.0,7561.0
253,253.0,30.0,7591.0
254,254.0,30.0,7621.0
255,255.0,30.0,7651.0
256,256.0,30.0,7681.0
257,257.0,30.0,7711.0
258,258.0,30.0,7741.0
259,259.0,30.0,7771.0
260,260.0,30.0,7801.0
261,261.0,30.0,7831.0
262,262.0,30.0,7861.0
263,263.0,30.0,7891.0
264,264.0,30.0,7921.0
265,265.0,30.0,7951.0
266,266.0,30.0,7981.0
267,267.0,30.0,8011.0
268,268.0,30.0,8041.0
269,269.0,30.0,8071.0
270,270.0,30.0,8101.0
271,271.0,30.0,8131.0
272,272.0,30.0,8161.0
273,273.0,30.0,8191.0
274,274.0,30.0,8221.0
275,275.0,30.0,8251.0
276,276.0,30.0,8281.0
277,277.0,30.0,8311.0
278,278.0,30.0,8341.0
279,279.0,30.0,8371.0
280,280.0,30.0,8401.0
281,281.0,30.0,8431.0
282,282.0,30.0,8461.0
283,283.0,30.0,8491.0
284,284.0,30.0,8521.0
285,285.0,30.0,8551.0
286,286.0,30.0,8581.0
287,287.0,30.0,8611.0
288,288.0,30.0,8641.0
289,289.0,30.0,8671.0
290,290.0,30.0,8701.0
291,291.0,30.0,8731.0
292,292.0,30.0,8761.0
293,293.0,30.0,8791.0
294,294.0,30.0,8821.0
295,295.0,30.0,8851.0
296,296.0,30.0,8881.0
297,297.0,30.0,8911.0
298,298.0,30.0,8941.0
299,299.0,30.0,8971.0
300,300.0,30.0,9001.0
301,301.0,30.0,9031.0
302,302.0,30.0,9061.0
303,303.0,30.0,9091.0
304,304.0,30.0,9121.0
305,305.0,30.0,9151.0
306,306.0,30.0,9181.0
307,307.0,30.0,9211.0
308,308.0,30.0,9241.0
309,309.0,30.0,9271.0
310,310.0,30.0,9301.0
311,311.0,30.0,9331.0
312,312.0,30.0,9361.0
313,313.0,30.0,9391.0
314,314.0,30.0,9421.0
315,315.0,30.0,9451.0
316,316.0,30.0,9481.0
317,317.0,30.0,9511.0
318,318.0,30.0,9541.0
319,319.0,30.0,9571.0
320,320.0,30.0,9601.0
321,321.0,30.0,9631.0
322,322.0,30.0,9661.0
323,323.0,30.0,9691.0
324,324.0,30.0,9721.0
325,325.0,30.0,9751.0
326,326.0,30.0,9781.0
327,327.0,30.0,9811.0
328,328.0,30.0,9841.0
329,329.0,30.0,9871.0
330,330.0,30.0,9901.0
331,331.0,30.0,9931.0
332,332.0,30.0,9961.0
333,333.0,30.0,9991.0
334,334.0,30.0,10021.0
335,335.0,30.0,10051.0
336,336.0,30.0,10081.0
337,337.0,30.0,10111.0
338,338.0,30.0,10141.0
339,339.0,30.0,10171.0
340,340.0,30.0,10201.0
341,341.0,30.0,10231.0
342,342.0,30.0,10261.0
343,343.0,30.0,10291.0
344,344.0,30.0,10321.0
345,345.0,30.0,10351.0
346,346.0,30.0,10381.0
347,347.0,30.0,10411.0
348,348.0,30.0,10441.0
349,349.0,30.0,10471.0
350,350.0,30.0,10501.0
351,351.0,30.0,10531.0
352,352.0,30.0,10561.0
353,353.0,30.0,10591.0
354,354.0,30.0,10621.0
355,355.0,30.0,10651.0
356,356.0,30.0,10681.0
357,357.0,30.0,10711.0
358,358.0,30.0,10741.0
359,359.0,30.0,10771.0
360,360.0,30.0,10801.0
361,361.0,30.0,10831.0
362,362.0,30.0,10861.0
363,363.0,30.0,10891.0
364,364.0,30.0,10921.0
365,365.0,30.0,10951.0
366,366.0,30.0,10981.0
367,367.0,30.0,11011.0
368,368.0,30.0,11041.0
369,369.0,30.0,11071.0
370,370.0,30.0,11101.0
371,371.0,30.0,11131.0
372,372.0,30.0,11161.0
373,373.0,30.0,11191.0
374,374.0,30.0,11221.0
375,375.0,30.0,11251.0
376,376.0,30.0,11281.0
377,377.0,30.0,11311.0
378,378.0,30.0,11341.0
379,379.0,30.0,11371.0
380,380.0,30.0,11401.0
381,381.0,30.0,11431.0
382,382.0,30.0,11461.0
383,383.0,30.0,11491.0
384,384.0,30.0,11521.0
385,385.0,30.0,11551.0
386,386.0,30.0,11581.0
387,387.0,30.0,11611.0
388,388.0,30.0,11641.0
389,389.0,30.0,11671.0
390,390.0,30.0,11701.0
391,391.0,30.0,11731.0
392,392.0,30.0,11761.0
393,393.0,30.0,11791.0
394,394.0,30.0,11821.0
395,395.0,30.0,11851.0
396,396.0,30.0,11881.0
397,397.0,30.0,11911.0
398,398.0,30.0,11941.0
399,399.0,30.0,11971.0
400,400.0,30.0,12001.0
401,401.0,30.0,12031.0
402,402.0,30.0,12061.0
403,403.0,30.0,12091.0
404,404.0,30.0,12121.0
405,405.0,30.0,12151.0
406,406.0,30.0,12181.0
407,407.0,30.0,12211.0
408,408.0,30.0,12241.0
409,409.0,30.0,12271.0
410,410.0,30.0,12301.0
411,411.0,30.0,12331.0
412,412.0,30.0,12361.0
413,413.0,30.0,12391.0
414,414.0,30.0,12421.0
415,415.0,30.0,12451.0
416,416.0,30.0,12481.0
417,417.0,30.0,12511.0
418,418.0,30.0,12541.0
419,419.0,30.0,12571.0
420,420.0,30.0,12601.0
421,421.0,30.0,12631.0
422,422.0,30.0,12661.0
423,423.0,30.0,12691.0
424,424.0,30.0,12721.0
425,425.0,30.0,12751.0
426,426.0,30.0,12781.0
427,427.0,30.0,12811.0
428,428.0,30.0,12841.0
429,429.0,30.0,12871.0
430,430.0,30.0,12901.0
431,431.0,30.0,12931.0
432,432.0,30.0,12961.0
433,433.0,30.0,12991.0
434,434.0,30.0,13021.0
435,435.0,30.0,13051.0
436,436.0,30.0,13081.0
437,437.0,30.0,13111.0
438,438.0,30.0,13141.0
439,439.0,30.0,13171.0
440,440.0,30.0,13201.0
441,441.0,30.0,13231.0
442,442.0,30.0,13261.0
443,443.0,30.0,13291.0
444,444.0,30.0,13321.0
445,445.0,30.0,13351.0
446,446.0,30.0,13381.0
447,447.0,30.0,13411.0
448,448.0,30.0,13441.0
449,449.0,30.0,13471.0
450,450.0,30.0,13501.0
451,451.0,30.0,13531.0
452,452.0,30.0,13561.0
453,453.0,30.0,13591.0
454,454.0,30.0,13621.0
455,455.0,30.0,13651.0
456,456.0,30.0,13681.0
457,457.0,30.0,13711.0
458,458.0,30.0,13741.0
459,459.0,30.0,13771.0
460,460.0,30.0,13801.0
461,461.0,30.0,13831.0
462,462.0,30.0,13861.0
463,463.0,30.0,13891.0
464,464.0,30.0,13921.0
465,465.0,30.0,13951.0
466,466.0,30.0,13981.0
467,467.0,30.0,14011.0
468,468.0,30.0,14041.0
469,469.0,30.0,14071.0
470,470.0,30.0,14101.0
471,471.0,30.0,14131.0
472,472.0,30.0,14161.0
473,473.0,30.0,14191.0
474,474.0,30.0,14221.0
475,475.0,30.0,14251.0
476,476.0,30.0,14281.0
477,477.0,30.0,14311.0
478,478.0,30.0,14341.0
479,479.0,30.0,14371.0
480,480.0,30.0,14401.0
481,481.0,30.0,14431.0
482,482.0,30.0,14461.0
483,483.0,30.0,14491.0
484,484.0,30.0,14521.0
485,485.0,30.0,14551.0
486,486.0,30.0,14581.0
487,487.0,30.0,14611.0
488,488.0,30.0,14641.0
489,489.0,30.0,14671.0
490,490.0,30.0,14701.0
491,491.0,30.0,14731.0
492,492.0,30.0,14761.0
493,493.0,30.0,14791.0
494,494.0,30.0,14821.0
495,495.0,30.0,14851.0
496,496.0,30.0,14881.0
497,497.0,30.0,14911.0
498,498.0,30.0,14941.0
499,499.0,30.0,14971.0
500,500.0,30.0,15001.0
501,501.0,30.0,15031.0
502,502.0,30.0,15061.0
503,503.0,30.0,15091.0
504,504.0,30.0,15121.0
505,505.0,30.0,15151.0
506,506.0,30.0,15181.0
507,507.0,30.0,15211.0
508,508.0,30.0,15241.0
509,509.0,30.0,15271.0
510,510.0,30.0,15301.0
511,511.0,30.0,15331.0
512,512.0,30.0,15361.0
513,513.0,30.0,15391.0
514,514.0,30.0,15421.0
515,515.0,30.0,15451.0
516,516.0,30.0,15481.0
517,517.0,30.0,15511.0
518,518.0,30.0,15541.0
519,519.0,30.0,15571.0
520,520.0,30.0,15601.0
521,521.0,30.0,15631.0
522,522.0,30.0,15661.0
523,523.0,30.0,15691.0
524,524.0,30.0,15721.0
525,525.0,30.0,15751.0
526,526.0,30.0,15781.0
527,527.0,30.0,15811.0
528,528.0,30.0,15841.0
529,529.0,30.0,15871.0
530,530.0,30.0,15901.0
531,531.0,30.0,15931.0
532,532.0,30.0,15961.0
533,533.0,30.0,15991.0
534,534.0,30.0,16021.0
535,535.0,30.0,16051.0
536,536.0,30.0,16081.0
537,537.0,30.0,16111.0
538,538.0,30.0,16141.0
539,539.0,30.0,16171.0
540,540.0,30.0,16201.0
541,541.0,30.0,16231.0
542,542.0,30.0,16261.0
543,543.0,30.0,16291.0
544,544.0,30.0,16321.0
545,545.0,30.0,16351.0
546,546.0,30.0,16381.0
547,547.0,30.0,16411.0
548,548.0,30.0,16441.0
549,549.0,30.0,16471.0
550,550.0,30.0,16501.0
551,551.0,30.0,16531.0
552,552.0,30.0,16561.0
553,553.0,30.0,16591.0
554,554.0,30.0,16621.0
555,555.0,30.0,16651.0
556,556.0,30.0,16681.0
557,557.0,30.0,16711.0
558,558.0,30.0,16741.0
559,559.0,30.0,16771.0
560,560.0,30.0,16801.0
561,561.0,30.0,16831.0
562,562.0,30.0,16861.0
