n,pts_time,fps,frame_idx
531,530.0,30.0,15900
532,531.0,30.0,15930
533,532.0,30.0,15960
534,533.0,30.0,15990
535,534.0,30.0,16020
536,535.0,30.0,16050
537,536.0,30.0,16080
538,537.0,30.0,16110
539,538.0,30.0,16140
540,539.0,30.0,16170
541,540.0,30.0,16200
542,541.0,30.0,16230
543,542.0,30.0,16260
544,543.0,30.0,16290
545,544.0,30.0,16320
546,545.0,30.0,16350
547,546.0,30.0,16380
548,547.0,30.0,16410
549,548.0,30.0,16440
550,549.0,30.0,16470
551,550.0,30.0,16500
552,551.0,30.0,16530
553,552.0,30.0,16560
554,553.0,30.0,16590
555,554.0,30.0,16620
556,555.0,30.0,16650
557,556.0,30.0,16680
558,557.0,30.0,16710
559,558.0,30.0,16740
560,559.0,30.0,16770
561,560.0,30.0,16800
562,561.0,30.0,16830
563,562.0,30.0,16860
564,563.0,30.0,16890
565,564.0,30.0,16920
566,565.0,30.0,16950
567,566.0,30.0,16980
568,567.0,30.0,17010
569,568.0,30.0,17040
570,569.0,30.0,17070
571,570.0,30.0,17100
572,571.0,30.0,17130
573,572.0,30.0,17160
574,573.0,30.0,17190
575,574.0,30.0,17220
576,575.0,30.0,17250
577,576.0,30.0,17280
578,577.0,30.0,17310
579,578.0,30.0,17340
580,579.0,30.0,17370
581,580.0,30.0,17400
582,581.0,30.0,17430
583,582.0,30.0,17460
584,583.0,30.0,17490
585,584.0,30.0,17520
586,585.0,30.0,17550
587,586.0,30.0,17580
588,587.0,30.0,17610
589,588.0,30.0,17640
590,589.0,30.0,17670
591,590.0,30.0,17700
592,591.0,30.0,17730
593,592.0,30.0,17760
594,593.0,30.0,17790
595,594.0,30.0,17820
596,595.0,30.0,17850
597,596.0,30.0,17880
598,597.0,30.0,17910
599,598.0,30.0,17940
600,599.0,30.0,17970
601,600.0,30.0,18000
602,601.0,30.0,18030
603,602.0,30.0,18060
604,603.0,30.0,18090
605,604.0,30.0,18120
606,605.0,30.0,18150
607,606.0,30.0,18180
608,607.0,30.0,18210
609,608.0,30.0,18240
610,609.0,30.0,18270
611,610.0,30.0,18300
612,611.0,30.0,18330
613,612.0,30.0,18360
614,613.0,30.0,18390
615,614.0,30.0,18420
616,615.0,30.0,18450
617,616.0,30.0,18480
618,617.0,30.0,18510
619,618.0,30.0,18540
620,619.0,30.0,18570
621,620.0,30.0,18600
622,621.0,30.0,18630
623,622.0,30.0,18660
624,623.0,30.0,18690
625,624.0,30.0,18720
626,625.0,30.0,18750
627,626.0,30.0,18780
628,627.0,30.0,18810
629,628.0,30.0,18840
630,629.0,30.0,18870
631,630.0,30.0,18900
632,631.0,30.0,18930
633,632.0,30.0,18960
634,633.0,30.0,18990
635,634.0,30.0,19020
636,635.0,30.0,19050
637,636.0,30.0,19080
638,637.0,30.0,19110
639,638.0,30.0,19140
640,639.0,30.0,19170
641,640.0,30.0,19200
642,641.0,30.0,19230
643,642.0,30.0,19260
644,643.0,30.0,19290
645,644.0,30.0,19320
646,645.0,30.0,19350
647,646.0,30.0,19380
648,647.0,30.0,19410
649,648.0,30.0,19440
650,649.0,30.0,19470
651,650.0,30.0,19500
652,651.0,30.0,19530
653,652.0,30.0,19560
654,653.0,30.0,19590
655,654.0,30.0,19620
656,655.0,30.0,19650
657,656.0,30.0,19680
658,657.0,30.0,19710
659,658.0,30.0,19740
660,659.0,30.0,19770
661,660.0,30.0,19800
662,661.0,30.0,19830
663,662.0,30.0,19860
664,663.0,30.0,19890
665,664.0,30.0,19920
666,665.0,30.0,19950
667,666.0,30.0,19980
668,667.0,30.0,20010
669,668.0,30.0,20040
670,669.0,30.0,20070
671,670.0,30.0,20100
672,671.0,30.0,20130
673,672.0,30.0,20160
674,673.0,30.0,20190
675,674.0,30.0,20220
676,675.0,30.0,20250
677,676.0,30.0,20280
678,677.0,30.0,20310
679,678.0,30.0,20340
680,679.0,30.0,20370
681,680.0,30.0,20400
682,681.0,30.0,20430
683,682.0,30.0,20460
684,683.0,30.0,20490
685,684.0,30.0,20520
686,685.0,30.0,20550
687,686.0,30.0,20580
688,687.0,30.0,20610
689,688.0,30.0,20640
690,689.0,30.0,20670
691,690.0,30.0,20700
692,691.0,30.0,20730
693,692.0,30.0,20760
694,693.0,30.0,20790
695,694.0,30.0,20820
696,695.0,30.0,20850
697,696.0,30.0,20880
698,697.0,30.0,20910
699,698.0,30.0,20940
700,699.0,30.0,20970
701,700.0,30.0,21000
702,701.0,30.0,21030
703,702.0,30.0,21060
704,703.0,30.0,21090
705,704.0,30.0,21120
706,705.0,30.0,21150
707,706.0,30.0,21180
708,707.0,30.0,21210
709,708.0,30.0,21240
710,709.0,30.0,21270
711,710.0,30.0,21300
712,711.0,30.0,21330
713,712.0,30.0,21360
714,713.0,30.0,21390
715,714.0,30.0,21420
716,715.0,30.0,21450
717,716.0,30.0,21480
718,717.0,30.0,21510
719,718.0,30.0,21540
720,719.0,30.0,21570
721,720.0,30.0,21600
722,721.0,30.0,21630
723,722.0,30.0,21660
724,723.0,30.0,21690
725,724.0,30.0,21720
726,725.0,30.0,21750
727,726.0,30.0,21780
728,727.0,30.0,21810
729,728.0,30.0,21840
730,729.0,30.0,21870
731,730.0,30.0,21900
732,731.0,30.0,21930
733,732.0,30.0,21960
734,733.0,30.0,21990
735,734.0,30.0,22020
736,735.0,30.0,22050
737,736.0,30.0,22080
738,737.0,30.0,22110
739,738.0,30.0,22140
740,739.0,30.0,22170
741,740.0,30.0,22200
742,741.0,30.0,22230
743,742.0,30.0,22260
744,743.0,30.0,22290
745,744.0,30.0,22320
746,745.0,30.0,22350
747,746.0,30.0,22380
748,747.0,30.0,22410
749,748.0,30.0,22440
750,749.0,30.0,22470
751,750.0,30.0,22500
752,751.0,30.0,22530
753,752.0,30.0,22560
754,753.0,30.0,22590
755,754.0,30.0,22620
756,755.0,30.0,22650
757,756.0,30.0,22680
758,757.0,30.0,22710
759,758.0,30.0,22740
760,759.0,30.0,22770
761,760.0,30.0,22800
762,761.0,30.0,22830
763,762.0,30.0,22860
764,763.0,30.0,22890
765,764.0,30.0,22920
766,765.0,30.0,22950
767,766.0,30.0,22980
768,767.0,30.0,23010
769,768.0,30.0,23040
770,769.0,30.0,23070
771,770.0,30.0,23100
772,771.0,30.0,23130
773,772.0,30.0,23160
774,773.0,30.0,23190
775,774.0,30.0,23220
776,775.0,30.0,23250
777,776.0,30.0,23280
778,777.0,30.0,23310
779,778.0,30.0,23340
780,779.0,30.0,23370
781,780.0,30.0,23400
782,781.0,30.0,23430
783,782.0,30.0,23460
784,783.0,30.0,23490
785,784.0,30.0,23520
786,785.0,30.0,23550
787,786.0,30.0,23580
788,787.0,30.0,23610
789,788.0,30.0,23640
790,789.0,30.0,23670
791,790.0,30.0,23700
792,791.0,30.0,23730
793,792.0,30.0,23760
794,793.0,30.0,23790
795,794.0,30.0,23820
796,795.0,30.0,23850
797,796.0,30.0,23880
798,797.0,30.0,23910
799,798.0,30.0,23940
800,799.0,30.0,23970
801,800.0,30.0,24000
802,801.0,30.0,24030
803,802.0,30.0,24060
804,803.0,30.0,24090
805,804.0,30.0,24120
806,805.0,30.0,24150
807,806.0,30.0,24180
808,807.0,30.0,24210
809,808.0,30.0,24240
810,809.0,30.0,24270
811,810.0,30.0,24300
812,811.0,30.0,24330
813,812.0,30.0,24360
814,813.0,30.0,24390
815,814.0,30.0,24420
816,815.0,30.0,24450
817,816.0,30.0,24480
818,817.0,30.0,24510
819,818.0,30.0,24540
820,819.0,30.0,24570
821,820.0,30.0,24600
822,821.0,30.0,24630
823,822.0,30.0,24660
824,823.0,30.0,24690
825,824.0,30.0,24720
826,825.0,30.0,24750
827,826.0,30.0,24780
828,827.0,30.0,24810
829,828.0,30.0,24840
830,829.0,30.0,24870
831,830.0,30.0,24900
832,831.0,30.0,24930
833,832.0,30.0,24960
834,833.0,30.0,24990
835,834.0,30.0,25020
836,835.0,30.0,25050
837,836.0,30.0,25080
838,837.0,30.0,25110
839,838.0,30.0,25140
840,839.0,30.0,25170
841,840.0,30.0,25200
842,841.0,30.0,25230
843,842.0,30.0,25260
844,843.0,30.0,25290
845,844.0,30.0,25320
846,845.0,30.0,25350
847,846.0,30.0,25380
848,847.0,30.0,25410
849,848.0,30.0,25440
850,849.0,30.0,25470
851,850.0,30.0,25500
852,851.0,30.0,25530
853,852.0,30.0,25560
854,853.0,30.0,25590
855,854.0,30.0,25620
856,855.0,30.0,25650
857,856.0,30.0,25680
858,857.0,30.0,25710
859,858.0,30.0,25740
860,859.0,30.0,25770
861,860.0,30.0,25800
862,861.0,30.0,25830
863,862.0,30.0,25860
864,863.0,30.0,25890
865,864.0,30.0,25920
866,865.0,30.0,25950
867,866.0,30.0,25980
868,867.0,30.0,26010
869,868.0,30.0,26040
870,869.0,30.0,26070
871,870.0,30.0,26100
872,871.0,30.0,26130
873,872.0,30.0,26160
874,873.0,30.0,26190
875,874.0,30.0,26220
876,875.0,30.0,26250
877,876.0,30.0,26280
878,877.0,30.0,26310
879,878.0,30.0,26340
880,879.0,30.0,26370
881,880.0,30.0,26400
882,881.0,30.0,26430
883,882.0,30.0,26460
884,883.0,30.0,26490
885,884.0,30.0,26520
886,885.0,30.0,26550
887,886.0,30.0,26580
888,887.0,30.0,26610
889,888.0,30.0,26640
890,889.0,30.0,26670
891,890.0,30.0,26700
892,891.0,30.0,26730
893,892.0,30.0,26760
894,893.0,30.0,26790
895,894.0,30.0,26820
896,895.0,30.0,26850
897,896.0,30.0,26880
898,897.0,30.0,26910
899,898.0,30.0,26940
900,899.0,30.0,26970
901,900.0,30.0,27000
902,901.0,30.0,27030
903,902.0,30.0,27060
904,903.0,30.0,27090
905,904.0,30.0,27120
906,905.0,30.0,27150
907,906.0,30.0,27180
908,907.0,30.0,27210
909,908.0,30.0,27240
910,909.0,30.0,27270
911,910.0,30.0,27300
912,911.0,30.0,27330
913,912.0,30.0,27360
914,913.0,30.0,27390
915,914.0,30.0,27420
916,915.0,30.0,27450
917,916.0,30.0,27480
918,917.0,30.0,27510
919,918.0,30.0,27540
920,919.0,30.0,27570
921,920.0,30.0,27600
922,921.0,30.0,27630
923,922.0,30.0,27660
924,923.0,30.0,27690
925,924.0,30.0,27720
926,925.0,30.0,27750
927,926.0,30.0,27780
928,927.0,30.0,27810
929,928.0,30.0,27840
930,929.0,30.0,27870
931,930.0,30.0,27900
932,931.0,30.0,27930
933,932.0,30.0,27960
934,933.0,30.0,27990
935,934.0,30.0,28020
936,935.0,30.0,28050
937,936.0,30.0,28080
938,937.0,30.0,28110
939,938.0,30.0,28140
940,939.0,30.0,28170
941,940.0,30.0,28200
942,941.0,30.0,28230
943,942.0,30.0,28260
944,943.0,30.0,28290
945,944.0,30.0,28320
946,945.0,30.0,28350
947,946.0,30.0,28380
948,947.0,30.0,28410
949,948.0,30.0,28440
950,949.0,30.0,28470
951,950.0,30.0,28500
952,951.0,30.0,28530
953,952.0,30.0,28560
954,953.0,30.0,28590
955,954.0,30.0,28620
956,955.0,30.0,28650
957,956.0,30.0,28680
958,957.0,30.0,28710
959,958.0,30.0,28740
960,959.0,30.0,28770
961,960.0,30.0,28800
962,961.0,30.0,28830
963,962.0,30.0,28860
964,963.0,30.0,28890
965,964.0,30.0,28920
966,965.0,30.0,28950
967,966.0,30.0,28980
968,967.0,30.0,29010
969,968.0,30.0,29040
970,969.0,30.0,29070
971,970.0,30.0,29100
972,971.0,30.0,29130
973,972.0,30.0,29160
974,973.0,30.0,29190
975,974.0,30.0,29220
976,975.0,30.0,29250
977,976.0,30.0,29280
978,977.0,30.0,29310
979,978.0,30.0,29340
980,979.0,30.0,29370
981,980.0,30.0,29400
982,981.0,30.0,29430
983,982.0,30.0,29460
984,983.0,30.0,29490
985,984.0,30.0,29520
986,985.0,30.0,29550
987,986.0,30.0,29580
988,987.0,30.0,29610
989,988.0,30.0,29640
990,989.0,30.0,29670
991,990.0,30.0,29700
992,991.0,30.0,29730
993,992.0,30.0,29760
994,993.0,30.0,29790
995,994.0,30.0,29820
996,995.0,30.0,29850
997,996.0,30.0,29880
998,997.0,30.0,29910
999,998.0,30.0,29940
1000,999.0,30.0,29970
1001,1000.0,30.0,30000
1002,1001.0,30.0,30030
1003,1002.0,30.0,30060
1004,1003.0,30.0,30090
1005,1004.0,30.0,30120
1006,1005.0,30.0,30150
1007,1006.0,30.0,30180
1008,1007.0,30.0,30210
1009,1008.0,30.0,30240
1010,1009.0,30.0,30270
1011,1010.0,30.0,30300
1012,1011.0,30.0,30330
1013,1012.0,30.0,30360
1014,1013.0,30.0,30390
1015,1014.0,30.0,30420
1016,1015.0,30.0,30450
1017,1016.0,30.0,30480
1018,1017.0,30.0,30510
1019,1018.0,30.0,30540
1020,1019.0,30.0,30570
1021,1020.0,30.0,30600
1022,1021.0,30.0,30630
1023,1022.0,30.0,30660
1024,1023.0,30.0,30690
1025,1024.0,30.0,30720
1026,1025.0,30.0,30750
1027,1026.0,30.0,30780
1028,1027.0,30.0,30810
1029,1028.0,30.0,30840
1030,1029.0,30.0,30870
1031,1030.0,30.0,30900
1032,1031.0,30.0,30930
1033,1032.0,30.0,30960
1034,1033.0,30.0,30990
1035,1034.0,30.0,31020
1036,1035.0,30.0,31050
1037,1036.0,30.0,31080
1038,1037.0,30.0,31110
1039,1038.0,30.0,31140
1040,1039.0,30.0,31170
1041,1040.0,30.0,31200
1042,1041.0,30.0,31230
1043,1042.0,30.0,31260
1044,1043.0,30.0,31290
1045,1044.0,30.0,31320
1046,1045.0,30.0,31350
1047,1046.0,30.0,31380
1048,1047.0,30.0,31410
1049,1048.0,30.0,31440
1050,1049.0,30.0,31470
1051,1050.0,30.0,31500
1052,1051.0,30.0,31530
1053,1052.0,30.0,31560
1054,1053.0,30.0,31590
1055,1054.0,30.0,31620
1056,1055.0,30.0,31650
1057,1056.0,30.0,31680
1058,1057.0,30.0,31710
1059,1058.0,30.0,31740
1060,1059.0,30.0,31770
1061,1060.0,30.0,31800
1062,1061.0,30.0,31830
1063,1062.0,30.0,31860
1064,1063.0,30.0,31890
1065,1064.0,30.0,31920
1066,1065.0,30.0,31950
