n,pts_time,fps,frame_idx
531,530.0,30.0,15900
532,531.0,30.0,15930
533,532.0,30.0,15960
534,533.0,30.0,15990
535,534.0,30.0,16020
536,535.0,30.0,16050
537,536.0,30.0,16080
538,537.0,30.0,16110
539,538.0,30.0,16140
540,539.0,30.0,16170
541,540.0,30.0,16200
542,541.0,30.0,16230
543,542.0,30.0,16260
544,543.0,30.0,16290
545,544.0,30.0,16320
546,545.0,30.0,16350
547,546.0,30.0,16380
548,547.0,30.0,16410
549,548.0,30.0,16440
550,549.0,30.0,16470
551,550.0,30.0,16500
552,551.0,30.0,16530
553,552.0,30.0,16560
554,553.0,30.0,16590
555,554.0,30.0,16620
556,555.0,30.0,16650
557,556.0,30.0,16680
